Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
50,100,0.55,10,0.4,18.770619429341416,4
50,100,0.55,10,0.44,16.644462735276726,3
50,100,0.55,10,0.6,24.68901391928019,6
50,100,0.55,10,0.52,23.252970613598453,6
50,100,0.55,10,0.6,22.69761024632865,9
50,100,0.55,10,0.56,21.22209869454825,6
50,100,0.55,10,0.44,20.9920608984206,2
50,100,0.55,10,0.44,22.007496857945704,3
50,100,0.55,10,0.72,24.55426089816703,2
50,100,0.55,10,0.48,22.33281942908784,3
50,100,0.55,10,0.6,22.332819429087845,4
50,100,0.55,10,0.52,25.47441208267764,4
50,100,0.55,10,0.52,21.77745906181805,5
50,100,0.55,10,0.36,18.770619429341416,3
50,100,0.55,10,0.64,21.77745906181805,4
50,100,0.55,10,0.48,19.09594200048356,2
50,100,0.55,10,0.6,19.881340163881006,4
50,100,0.55,10,0.6,26.12505722496192,3
50,100,0.55,10,0.52,25.56969685769213,1
50,100,0.55,10,0.48,14.288268245084378,2
50,100,0.55,10,0.48,19.32597979661121,3
50,100,0.55,10,0.6,24.45897612315253,5
50,100,0.55,10,0.44,20.4367005311508,2
50,100,0.55,10,0.4,19.32597979661121,2
50,100,0.55,10,0.52,22.23753465407335,5
50,100,0.55,10,0.48,20.436700531150805,3
50,100,0.55,10,0.2,11.511466408735402,1
50,100,0.55,10,0.48,20.20666273502315,2
50,100,0.55,10,0.68,21.77745906181805,4
50,100,0.55,10,0.56,25.93448767493294,7
50,100,0.55,10,0.48,22.56285722521549,3
50,100,0.55,10,0.36,18.54058163321376,2
50,100,0.55,10,0.48,17.985221265943967,3
50,100,0.55,10,0.48,19.881340163881006,3
50,100,0.55,10,0.6,26.02977244994743,5
50,100,0.55,10,0.76,22.33281942908784,4
50,100,0.55,10,0.64,20.9920608984206,3
50,100,0.55,10,0.68,25.56969685769213,4
50,100,0.55,10,0.52,20.436700531150805,4
50,100,0.55,10,0.68,19.651302367753352,3
50,100,0.55,10,0.48,20.666738327278456,5
50,100,0.55,10,0.56,21.77745906181805,5
50,100,0.55,10,0.64,25.56969685769213,4
50,100,0.55,10,0.44,21.452136490675905,3
50,100,0.55,10,0.64,24.45897612315253,5
50,100,0.55,10,0.64,19.881340163881006,5
50,100,0.55,10,0.6,22.33281942908784,3
50,100,0.55,10,0.52,22.88817979635764,3
50,100,0.55,10,0.64,26.12505722496192,4
50,100,0.55,10,0.36,20.436700531150805,1
100,100,0.55,10,0.51,82.66695330911382,12
100,100,0.55,10,0.47,74.94772469625251,9
100,100,0.55,10,0.57,79.1047533093674,19
100,100,0.55,10,0.46,76.61380579806189,7
100,100,0.55,10,0.55,82.2463459629572,18
100,100,0.55,10,0.55,79.29532285939638,10
100,100,0.55,10,0.56,74.06704175784057,11
100,100,0.55,10,0.49,80.08072102279382,8
100,100,0.55,10,0.49,73.28164359444311,9
100,100,0.55,10,0.67,84.10299661479556,13
100,100,0.55,10,0.55,86.03858375883128,18
100,100,0.55,10,0.42,75.17776249238017,6
100,100,0.55,10,0.65,76.61380579806189,12
100,100,0.55,10,0.5,78.73996249212658,7
100,100,0.55,10,0.63,81.65151734958873,14
100,100,0.55,10,0.48,82.66695330911382,10
100,100,0.55,10,0.52,83.68238926863893,14
100,100,0.55,10,0.49,75.27304726739465,8
100,100,0.55,10,0.43,73.60696616558526,6
100,100,0.55,10,0.55,81.65151734958872,10
100,100,0.55,10,0.47,74.29707955396822,8
100,100,0.55,10,0.52,79.6601136766372,13
100,100,0.55,10,0.63,79.29532285939638,12
100,100,0.55,10,0.52,81.19144175733342,8
100,100,0.55,10,0.48,77.0738813903172,9
100,100,0.55,10,0.5,81.09615698231893,9
100,100,0.55,10,0.56,77.62924175758698,10
100,100,0.55,10,0.6,71.38552469650608,14
100,100,0.55,10,0.58,81.55623257457424,13
100,100,0.55,10,0.61,73.28164359444311,14
100,100,0.55,10,0.53,68.70400763517159,9
100,100,0.55,10,0.55,80.86611918619128,12
100,100,0.55,10,0.62,82.99227588025597,16
100,100,0.55,10,0.51,71.02073387926526,6
100,100,0.55,10,0.52,84.23774963590873,12
100,100,0.55,10,0.45,79.43007588050955,7
100,100,0.55,10,0.49,72.49624543104568,8
100,100,0.55,10,0.55,68.01389424678862,10
100,100,0.55,10,0.54,84.10299661479556,9
100,100,0.55,10,0.52,78.18460212485678,9
100,100,0.55,10,0.55,82.85752285914282,8
100,100,0.55,10,0.52,74.16232653285506,8
100,100,0.55,10,0.6,75.86787588076311,18
100,100,0.55,10,0.56,77.49448873647383,8
100,100,0.55,10,0.45,76.74855881917506,10
100,100,0.55,10,0.49,74.39236432898271,9
100,100,0.55,10,0.57,76.19319845190526,16
100,100,0.55,10,0.55,72.95632102330097,14
100,100,0.55,10,0.65,74.25761130786955,9
100,100,0.55,10,0.58,79.20003808438189,14
100,100,0.55,10,0.53,79.43007588050955,10
100,100,0.55,10,0.6,80.90558743228995,20
100,100,0.55,10,0.46,78.1846021248568,3
100,100,0.55,10,0.55,71.25077167539291,10
100,100,0.55,10,0.55,81.32619477844659,11
100,100,0.55,10,0.48,77.39920396145934,7
100,100,0.55,10,0.52,70.23533571586782,6
100,100,0.55,10,0.48,80.40604359393596,8
100,100,0.55,10,0.6,80.31075881892149,12
100,100,0.55,10,0.51,75.96316065577761,7
100,100,0.55,10,0.55,79.43007588050955,13
100,100,0.55,10,0.61,84.98367955320751,11
100,100,0.55,10,0.55,72.26620763491802,10
100,100,0.55,10,0.52,80.12018926889249,15
100,100,0.55,10,0.64,68.89457718520057,7
100,100,0.55,10,0.52,73.05160579831545,11
100,100,0.55,10,0.55,84.46778743203637,16
