Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
100,400,0.75,10,0.6,18.540581633213765,4
100,400,0.75,10,0.88,18.08050604095846,2
100,400,0.75,10,0.76,20.9920608984206,4
100,400,0.75,10,0.72,25.01433649042233,5
100,400,0.75,10,0.72,26.35509502108957,5
100,400,0.75,10,0.76,24.228938327024885,3
100,400,0.75,10,0.64,24.228938327024885,3
100,400,0.75,10,0.72,25.79973465381978,5
100,400,0.75,10,0.64,24.228938327024885,2
100,400,0.75,10,0.8,22.33281942908784,5
100,400,0.75,10,0.72,25.339659061564475,4
100,400,0.75,10,0.52,20.89677612340611,6
100,400,0.75,10,0.56,23.348255388612944,5
100,400,0.75,10,0.72,25.244374286549984,5
100,400,0.75,10,0.6,26.91045538835937,2
100,400,0.75,10,0.68,20.9920608984206,4
100,400,0.75,10,0.68,22.332819429087845,4
100,400,0.75,10,0.72,19.65130236775336,3
100,400,0.75,10,0.68,22.56285722521549,5
100,400,0.75,10,0.64,21.77745906181805,4
100,400,0.75,10,0.68,23.67357795975509,4
100,400,0.75,10,0.84,22.658142000229983,3
100,400,0.75,10,0.84,20.762023102292943,3
100,400,0.75,10,0.64,20.66673832727846,5
100,400,0.75,10,0.84,22.33281942908784,4
100,400,0.75,10,0.68,23.67357795975509,5
100,400,0.75,10,0.72,21.77745906181805,5
100,400,0.75,10,0.64,22.56285722521549,5
100,400,0.75,10,0.48,24.228938327024885,1
100,400,0.75,10,0.76,22.33281942908784,5
100,400,0.75,10,0.56,19.651302367753352,4
100,400,0.75,10,0.8,16.184387143021418,3
100,400,0.75,10,0.76,25.56969685769213,4
100,400,0.75,10,0.6,21.5474212656904,4
100,400,0.75,10,0.64,23.67357795975509,4
100,400,0.75,10,0.64,26.125057224961925,2
100,400,0.75,10,0.68,20.9920608984206,5
100,400,0.75,10,0.6,17.755183469816316,4
100,400,0.75,10,0.68,19.421264571625706,2
100,400,0.75,10,0.64,26.68041759223172,3
100,400,0.75,10,0.8,22.33281942908784,3
100,400,0.75,10,0.64,26.12505722496192,2
100,400,0.75,10,0.72,25.56969685769213,4
100,400,0.75,10,0.72,23.90361575588274,6
100,400,0.75,10,0.52,22.23753465407335,6
100,400,0.75,10,0.52,24.45897612315253,2
100,400,0.75,10,0.72,21.5474212656904,5
100,400,0.75,10,0.72,24.689013919280185,6
100,400,0.75,10,0.48,19.32597979661121,4
100,400,0.75,10,0.72,26.35509502108957,5
100,400,0.75,10,0.76,23.768862734769577,1
100,400,0.75,10,0.84,26.68041759223172,4
100,400,0.75,10,0.64,24.1336535520104,5
100,400,0.75,10,0.64,25.244374286549984,5
100,400,0.75,10,0.6,23.443540163627432,4
100,400,0.75,10,0.68,21.77745906181805,6
100,400,0.75,10,0.56,14.288268245084378,2
100,400,0.75,10,0.72,26.450379796104063,2
100,400,0.75,10,0.68,25.89501942883427,3
100,400,0.75,10,0.48,21.452136490675905,5
100,400,0.75,10,0.84,20.20666273502315,3
100,400,0.75,10,0.76,22.88817979635764,4
100,400,0.75,10,0.64,23.67357795975509,4
100,400,0.75,10,0.72,26.12505722496192,3
100,400,0.75,10,0.72,19.09594200048356,5
100,400,0.75,10,0.64,19.881340163881006,6
100,400,0.75,10,0.68,25.01433649042233,3
100,400,0.75,10,0.8,22.88817979635764,4
100,400,0.75,10,0.64,22.33281942908784,5
100,400,0.75,10,0.88,17.29510787756101,1
100,400,0.75,10,0.64,25.244374286549984,4
100,400,0.75,10,0.64,26.02977244994744,6
100,400,0.75,10,0.64,25.244374286549984,4
100,400,0.75,10,0.92,18.08050604095846,2
100,400,0.75,10,0.68,23.44354016362744,3
100,400,0.75,10,0.6,26.02977244994743,5
100,400,0.75,10,0.52,21.77745906181805,4
100,400,0.75,10,0.76,20.9920608984206,3
100,400,0.75,10,0.68,18.310543837086108,3
100,400,0.75,10,0.76,20.9920608984206,3
100,400,0.75,10,0.6,22.88817979635764,5
100,400,0.75,10,0.76,21.22209869454825,5
100,400,0.75,10,0.68,22.56285722521549,6
100,400,0.75,10,0.56,22.88817979635764,3
100,400,0.75,10,0.76,22.0074968579457,5
100,400,0.75,10,0.68,25.56969685769213,4
100,400,0.75,10,0.72,23.90361575588274,5
100,400,0.75,10,0.68,26.68041759223172,4
