Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
100,400,0.95,15,0.88,23.44354016362744,3
100,400,0.95,15,0.96,20.531985306165296,1
100,400,0.95,15,0.8,23.67357795975509,4
100,400,0.95,15,0.96,18.635866408228253,1
100,400,0.95,15,1.0,17.850468244830807,0
100,400,0.95,15,0.8,22.10278163296019,3
100,400,0.95,15,0.88,23.213502367499785,2
100,400,0.95,15,0.84,24.554260898167023,2
100,400,0.95,15,0.8,25.56969685769213,4
100,400,0.95,15,0.96,20.531985306165296,1
100,400,0.95,15,0.88,23.44354016362744,3
100,400,0.95,15,0.92,20.531985306165296,1
100,400,0.95,15,1.0,17.850468244830807,0
100,400,0.95,15,0.76,21.5474212656904,3
100,400,0.95,15,0.92,19.976624938895498,2
100,400,0.95,15,1.0,17.850468244830807,0
100,400,0.95,15,0.84,20.20666273502315,4
100,400,0.95,15,0.8,20.9920608984206,3
100,400,0.95,15,0.96,18.635866408228253,1
100,400,0.95,15,1.0,17.850468244830807,0
100,400,0.95,15,0.84,20.762023102292947,3
100,400,0.95,15,0.92,19.421264571625706,2
100,400,0.95,15,0.92,18.08050604095846,2
100,400,0.95,15,0.84,23.44354016362744,3
100,400,0.95,15,0.96,18.635866408228253,1
100,400,0.95,15,0.88,17.525145673688662,3
200,400,0.95,15,0.9,55.81231444967027,8
200,400,0.95,15,0.84,61.9607467357367,11
200,400,0.95,15,0.89,49.338559592461706,7
200,400,0.95,15,0.85,61.4053863684669,9
200,400,0.95,15,0.95,45.87164436772977,5
200,400,0.95,15,0.87,58.49383151100476,9
200,400,0.95,15,0.81,67.55381865453333,13
200,400,0.95,15,0.94,50.4492803270013,6
200,400,0.95,15,0.84,64.08690342980138,10
200,400,0.95,15,0.91,52.575437021066,7
200,400,0.95,15,0.94,51.56000106154089,5
200,400,0.95,15,0.87,59.27922967440221,9
200,400,0.95,15,0.94,47.212402898397016,6
200,400,0.95,15,0.89,50.4492803270013,7
200,400,0.95,15,0.93,51.23467849039875,7
200,400,0.95,15,0.87,63.62682783754609,9
200,400,0.95,15,0.93,50.77460289814344,5
200,400,0.95,15,0.94,50.21924253087364,5
200,400,0.95,15,0.93,51.00464069427109,5
200,400,0.95,15,0.93,47.99780106179446,7
200,400,0.95,15,0.93,49.89391995973151,7
200,400,0.95,15,0.93,47.212402898397016,6
200,400,0.95,15,0.94,44.760923633190174,6
200,400,0.95,15,0.85,55.48699187852813,10
200,400,0.95,15,0.91,57.15307298033751,9
200,400,0.95,15,0.82,64.31694122592904,13
200,400,0.95,15,0.89,56.59771261306772,10
200,400,0.95,15,0.91,51.23467849039875,7
200,400,0.95,15,0.86,69.54522232748485,11
200,400,0.95,15,0.96,42.40472914299783,4
200,400,0.95,15,0.89,54.37627114398854,10
200,400,0.95,15,0.92,49.89391995973151,7
200,400,0.95,15,0.88,59.50926747052986,10
200,400,0.95,15,0.93,48.32312363293661,5
200,400,0.95,15,0.85,68.43450159294527,11
200,400,0.95,15,0.89,56.827750409195374,8
200,400,0.95,15,0.92,46.65704253112722,7
200,400,0.95,15,0.85,60.619988205069454,10
200,400,0.95,15,0.91,53.68615775560558,6
200,400,0.95,15,0.9,52.0200766537962,8
200,400,0.95,15,0.92,53.36083518446344,8
200,400,0.95,15,0.9,54.93163151125833,10
