Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
150,100,0.95,10,0.9066666666666666,89.42656249136587,15
150,100,0.95,10,0.9155555555555556,93.5441228583821,15
150,100,0.95,10,0.9022222222222224,100.2479155117183,17
150,100,0.95,10,0.9155555555555556,93.21880028723996,17
150,100,0.95,10,0.9066666666666666,85.40428689936414,15
150,100,0.95,10,0.9155555555555556,89.98192285863567,15
150,100,0.95,10,0.8888888888888888,106.39634779778471,20
150,100,0.95,10,0.9111111111111112,101.2633514712434,19
150,100,0.95,10,0.92,97.33636065425615,14
200,100,0.95,10,0.955,112.50531183775249,15
200,100,0.95,10,0.9325,122.54126669470747,11
200,100,0.95,10,0.9525,112.50531183775249,14
200,100,0.95,10,0.93,131.14117824598074,13
200,100,0.95,10,0.945,119.53442706223083,13
200,100,0.95,10,0.975,91.37849791821871,5
200,100,0.95,10,0.9525,108.2529984496231,13
200,100,0.95,10,0.97,103.67536249035156,11
200,100,0.95,10,0.955,109.91907955143247,10
200,100,0.95,10,0.9525,113.29071000114992,14
200,100,0.95,10,0.99,84.90474306101017,4
200,100,0.95,10,0.98,92.71925644888596,6
200,100,0.95,10,0.9775,91.83857351047403,8
200,100,0.95,10,0.9575,114.49671551070402,11
200,100,0.95,10,0.96,106.6822021228282,10
200,100,0.95,10,0.945,116.29754963362656,14
200,100,0.95,10,0.955,114.26667771457636,9
200,100,0.95,10,0.9275,129.01502155191605,15
200,100,0.95,10,0.9675,99.65308689834984,9
200,100,0.95,10,0.955,104.46076065374902,12
200,100,0.95,10,0.9325,128.91973677690157,17
200,100,0.95,10,0.965,99.09772653108006,9
200,100,0.95,10,0.94,119.07435146997554,11
200,100,0.95,10,0.9325,129.705134940299,19
200,100,0.95,10,0.9875,86.57082416281955,3
200,100,0.95,10,0.9725,101.08913020403158,7
200,100,0.95,10,0.935,127.5789782462343,17
200,100,0.95,10,0.9325,130.26049530756882,16
200,100,0.95,10,0.97,104.00068506149373,9
200,100,0.95,10,0.95,109.03839661302057,12
200,100,0.95,10,0.9225,142.65264465471614,19
200,100,0.95,10,0.95,119.859749633373,13
200,100,0.95,10,0.9525,109.03839661302054,11
200,100,0.95,10,0.9275,132.06132943049136,21
200,100,0.95,10,0.9525,112.83063440889462,12
200,100,0.95,10,0.955,112.0452362454972,12
200,100,0.95,10,0.945,119.20910449108872,16
200,100,0.95,10,0.9575,100.43848506174729,10
200,100,0.95,10,0.96,110.9345155109576,12
200,100,0.95,10,0.9475,117.40827036816616,13
200,100,0.95,10,0.9375,127.90430081737644,15
200,100,0.95,10,0.935,128.91973677690157,18
200,100,0.95,10,0.9525,115.74218926635676,13
200,100,0.95,10,0.94,119.76446485835852,14
200,100,0.95,10,0.9525,110.3791551436878,12
200,100,0.95,10,0.96,108.02296065349546,10
200,100,0.95,10,0.945,113.38599477616442,10
200,100,0.95,10,0.965,108.2529984496231,12
200,100,0.95,10,0.9625,101.0891302040316,6
200,100,0.95,10,0.965,98.8676887349524,9
200,100,0.95,10,0.935,127.57897824623431,18
200,100,0.95,10,0.9575,110.3791551436878,13
200,100,0.95,10,0.9475,122.67601971582064,18
200,100,0.95,10,0.9675,103.67536249035156,11
200,100,0.95,10,0.96,103.44532469422391,9
200,100,0.95,10,0.9625,109.91907955143247,11
200,100,0.95,10,0.9525,113.61603257229208,13
200,100,0.95,10,0.9575,107.7929228573678,8
200,100,0.95,10,0.94,127.118902653979,15
200,100,0.95,10,0.97,95.86084910247575,10
200,100,0.95,10,0.95,114.40143073568952,15
200,100,0.95,10,0.97,100.53376983676178,7
200,100,0.95,10,0.9475,114.63146853181718,16
200,100,0.95,10,0.955,110.60919293981544,15
200,100,0.95,10,0.9775,97.2968924081575,7
200,100,0.95,10,0.9525,103.90540028647922,10
200,100,0.95,10,0.9375,122.77130449083516,14
200,100,0.95,10,0.9675,95.86084910247575,9
200,100,0.95,10,0.9325,118.97906669496106,13
200,100,0.95,10,0.95,113.06067220502229,13
200,100,0.95,10,0.935,125.35753677715512,20
200,100,0.95,10,0.955,108.8083588168929,11
200,100,0.95,10,0.95,118.2889533065781,11
200,100,0.95,10,0.9725,97.52693020428516,8
200,100,0.95,10,0.9675,98.3123283676826,10
200,100,0.95,10,0.965,106.91223991895586,11
200,100,0.95,10,0.9525,108.7130740418784,15
200,100,0.95,10,0.96,108.8083588168929,11
200,100,0.95,10,0.9725,96.97156983701537,8
200,100,0.95,10,0.95,117.7335929393083,12
200,100,0.95,10,0.955,108.25299844962308,11
200,100,0.95,10,0.9125,136.17888979750757,16
200,100,0.95,10,0.935,128.49912943074492,20
200,100,0.95,10,0.935,123.00134228696278,15
200,100,0.95,10,0.95,106.81695514394136,15
200,100,0.95,10,0.94,117.86834596042146,15
200,100,0.95,10,0.9525,117.40827036816616,14
200,100,0.95,10,0.96,104.23072285762136,10
