Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
50,100,0.95,15,0.92,20.762023102292947,2
50,100,0.95,15,0.96,17.29510787756101,1
50,100,0.95,15,0.88,18.08050604095846,2
50,100,0.95,15,0.96,17.29510787756101,1
50,100,0.95,15,0.96,18.635866408228253,1
50,100,0.95,15,0.92,19.421264571625706,2
50,100,0.95,15,0.96,17.29510787756101,1
50,100,0.95,15,0.72,23.44354016362744,4
50,100,0.95,15,0.92,19.976624938895498,2
50,100,0.95,15,0.96,17.29510787756101,1
50,100,0.95,15,0.92,18.08050604095846,2
50,100,0.95,15,0.96,17.29510787756101,1
50,100,0.95,15,0.92,21.317383469562746,2
50,100,0.95,15,0.88,22.10278163296019,3
50,100,0.95,15,0.84,25.56969685769213,4
50,100,0.95,15,0.88,21.872743836832537,2
100,100,0.95,15,0.93,51.79003885766853,6
100,100,0.95,15,0.86,58.72386930713242,11
100,100,0.95,15,0.94,49.10852179633405,6
100,100,0.95,15,0.84,64.6422637970712,12
100,100,0.95,15,0.95,47.76776326566681,5
100,100,0.95,15,0.87,60.9453107762116,8
100,100,0.95,15,0.84,67.87914122567548,11
100,100,0.95,15,0.93,51.00464069427109,6
100,100,0.95,15,0.88,60.15991261281415,7
100,100,0.95,15,0.92,49.89391995973151,7
100,100,0.95,15,0.91,56.36767481694007,8
100,100,0.95,15,0.82,66.6731357161214,15
100,100,0.95,15,0.86,53.91619555173323,7
100,100,0.95,15,0.9,53.91619555173324,7
100,100,0.95,15,0.91,55.25695408240048,8
100,100,0.95,15,0.84,64.31694122592904,12
100,100,0.95,15,0.88,55.02691628627282,7
100,100,0.95,15,0.96,44.53088583706253,4
100,100,0.95,15,0.87,55.16166930738599,11
100,100,0.95,15,0.89,52.25011444992385,9
100,100,0.95,15,0.93,47.44244069452466,7
100,100,0.95,15,0.96,43.74548767366508,4
100,100,0.95,15,0.9,53.91619555173323,9
100,100,0.95,15,0.85,58.49383151100477,10
100,100,0.95,15,0.84,63.07146747027629,9
100,100,0.95,15,0.79,66.44309791999373,13
100,100,0.95,15,0.92,45.31628400045997,7
100,100,0.95,15,0.91,53.91619555173323,8
100,100,0.95,15,0.87,60.06462783779966,9
100,100,0.95,15,0.89,51.4647162865264,10
100,100,0.95,15,0.89,53.59087298059109,10
100,100,0.95,15,0.88,62.28606930687884,9
100,100,0.95,15,0.9,58.49383151100476,9
100,100,0.95,15,0.89,51.23467849039875,7
100,100,0.95,15,0.9,60.3899504089418,9
100,100,0.95,15,0.88,61.4053863684669,11
100,100,0.95,15,0.89,54.146233347860885,10
100,100,0.95,15,0.83,59.83459004167201,9
100,100,0.95,15,0.89,58.49383151100477,8
100,100,0.95,15,0.94,46.10168216385742,6
100,100,0.95,15,0.89,60.9453107762116,8
100,100,0.95,15,0.95,46.42700473499957,5
100,100,0.95,15,0.92,42.86480473525314,7
100,100,0.95,15,0.93,50.4492803270013,6
100,100,0.95,15,0.87,56.36767481694007,8
100,100,0.95,15,0.94,50.21924253087364,5
100,100,0.95,15,0.91,56.59771261306771,9
100,100,0.95,15,0.88,53.91619555173324,9
100,100,0.95,15,0.92,47.212402898397016,6
100,100,0.95,15,0.91,54.47155591900303,8
100,100,0.95,15,0.86,62.976182695261805,11
100,100,0.95,15,0.9,51.4647162865264,9
100,100,0.95,15,0.93,49.8939199597315,6
100,100,0.95,15,0.89,52.80547481719364,9
100,100,0.95,15,0.83,65.65769975659629,13
100,100,0.95,15,0.9,56.92303518420986,7
100,100,0.95,15,0.85,55.71702967465578,12
100,100,0.95,15,0.88,54.93163151125833,11
100,100,0.95,15,0.95,48.3231236329366,5
100,100,0.95,15,0.85,58.07322416484813,14
100,100,0.95,15,0.91,52.80547481719364,9
100,100,0.95,15,0.94,49.10852179633405,6
100,100,0.95,15,0.91,51.79003885766855,6
100,100,0.95,15,0.86,64.31694122592904,13
100,100,0.95,15,0.92,50.4492803270013,6
100,100,0.95,15,0.95,48.3231236329366,5
100,100,0.95,15,0.9,54.47155591900303,7
100,100,0.95,15,0.92,53.13079738833579,7
100,100,0.95,15,0.94,45.086246204332326,5
100,100,0.95,15,0.88,56.04235224579792,10
100,100,0.95,15,0.93,48.32312363293661,5
100,100,0.95,15,0.91,53.68615775560559,7
100,100,0.95,15,0.89,60.9453107762116,9
100,100,0.95,15,0.93,46.65704253112722,6
100,100,0.95,15,0.89,56.59771261306772,8
100,100,0.95,15,0.88,55.25695408240048,9
100,100,0.95,15,0.92,53.68615775560558,6
100,100,0.95,15,0.94,45.31628400045997,6
100,100,0.95,15,0.88,58.16850893986262,11
100,100,0.95,15,0.84,64.87230159319884,13
100,100,0.95,15,0.9,52.575437021066,8
100,100,0.95,15,0.92,51.23467849039875,8
100,100,0.95,15,0.92,45.54632179658763,7
100,100,0.95,15,0.84,63.53154306253159,12
100,100,0.95,15,0.9,53.68615775560558,7
100,100,0.95,15,0.95,47.537725469539154,4
100,100,0.95,15,0.87,64.73754857208567,9
100,100,0.95,15,0.88,57.05778820532302,10
100,100,0.95,15,0.9,58.49383151100477,9
100,100,0.95,15,0.89,54.70159371513069,9
100,100,0.95,15,0.86,64.18218820481587,8
100,100,0.95,15,0.86,61.730708939609045,9
100,100,0.95,15,0.9,55.81231444967028,8
100,100,0.95,15,0.84,55.71702967465578,10
100,100,0.95,15,0.93,49.89391995973151,6
100,100,0.95,15,0.85,57.28782600145068,13
100,100,0.95,15,0.94,47.21240289839701,6
100,100,0.95,15,0.9,58.49383151100476,9
100,100,0.95,15,0.88,56.04235224579793,9
100,100,0.95,15,0.91,48.55316142906426,7
150,100,0.95,15,0.88,111.2040215531839,21
150,100,0.95,15,0.88,106.95170816505453,18
150,100,0.95,15,0.8755555555555555,107.1817459611822,18
150,100,0.95,15,0.8933333333333333,99.92259294057617,18
150,100,0.95,15,0.8755555555555555,100.47795330784597,15
150,100,0.95,15,0.9022222222222224,101.2633514712434,17
150,100,0.95,15,0.9022222222222224,102.27878743076852,21
150,100,0.95,15,0.8666666666666667,111.10873677816944,24
150,100,0.95,15,0.9288888888888888,85.95964726663394,14
150,100,0.95,15,0.9377777777777778,77.03441314421852,14
150,100,0.95,15,0.8844444444444445,101.95346485962637,21
150,100,0.95,15,0.9155555555555556,86.18968506276158,15
150,100,0.95,15,0.8844444444444445,111.7593819204537,20
150,100,0.95,15,0.9155555555555556,95.90031734857445,18
150,100,0.95,15,0.8977777777777778,106.30106302277024,21
150,100,0.95,15,0.9155555555555556,93.77416065450976,15
150,100,0.95,15,0.8622222222222222,115.22629714518564,22
150,100,0.95,15,0.8933333333333333,99.59727036943404,20
150,100,0.95,15,0.8711111111111111,114.11557641064604,22
150,100,0.95,15,0.8977777777777778,93.67887587949524,18
150,100,0.95,15,0.9066666666666666,102.14403440965536,17
150,100,0.95,15,0.9422222222222222,80.69189791897944,11
150,100,0.95,15,0.8933333333333333,100.38266853283147,21
150,100,0.95,15,0.8844444444444445,103.4847929403226,16
150,100,0.95,15,0.8977777777777778,99.04191000216424,22
150,100,0.95,15,0.9022222222222224,104.0401533075924,16
150,100,0.95,15,0.9111111111111112,94.78959661403483,18
150,100,0.95,15,0.8933333333333333,105.5156648593728,21
150,100,0.95,15,0.88,109.63322522638902,19
150,100,0.95,15,0.8711111111111111,107.64182155343748,22
150,100,0.95,15,0.88,104.17490632870556,21
150,100,0.95,15,0.8888888888888888,108.19718192070728,22
150,100,0.95,15,0.8933333333333333,102.27878743076852,21
150,100,0.95,15,0.9111111111111112,90.53728322590548,17
150,100,0.95,15,0.9288888888888888,90.53728322590544,15
150,100,0.95,15,0.8755555555555555,105.84098743051494,22
150,100,0.95,15,0.9066666666666666,96.32092469473106,10
150,100,0.95,15,0.9466666666666668,83.60345277644157,12
150,100,0.95,15,0.9111111111111112,97.24107587924168,18
150,100,0.95,15,0.8977777777777778,98.58183440990892,19
150,100,0.95,15,0.8844444444444445,108.06242889959412,18
150,100,0.95,15,0.8888888888888888,98.1217588176536,16
150,100,0.95,15,0.8622222222222222,105.5156648593728,19
150,100,0.95,15,0.8888888888888888,105.61094963438728,18
150,100,0.95,15,0.9111111111111112,94.5595588179072,17
150,100,0.95,15,0.9066666666666666,97.01103808311404,17
150,100,0.95,15,0.8666666666666667,113.7902538395039,25
150,100,0.95,15,0.8666666666666667,101.72342706349872,20
150,100,0.95,15,0.9111111111111112,96.68571551197188,18
150,100,0.95,15,0.8755555555555555,112.44949530883666,24
150,100,0.95,15,0.8933333333333333,104.73026669597536,20
150,100,0.95,15,0.8533333333333334,122.48545016579166,24
150,100,0.95,15,0.8888888888888888,105.38091183825964,16
150,100,0.95,15,0.8755555555555555,113.65550081839076,22
150,100,0.95,15,0.8933333333333333,104.17490632870556,21
150,100,0.95,15,0.8844444444444445,103.3895081653081,19
150,100,0.95,15,0.9022222222222224,98.35179661378127,18
150,100,0.95,15,0.9288888888888888,93.5441228583821,14
150,100,0.95,15,0.9111111111111112,94.0041984506374,17
150,100,0.95,15,0.8933333333333333,99.36723257330635,18
150,100,0.95,15,0.9155555555555556,95.114919185177,17
150,100,0.95,15,0.8666666666666667,103.61954596143576,21
150,100,0.95,15,0.8844444444444445,103.9448685325779,20
150,100,0.95,15,0.9244444444444444,86.74504543003138,16
150,100,0.95,15,0.8444444444444444,127.65791473843166,29
150,100,0.95,15,0.8933333333333333,96.13035514470208,19
150,100,0.95,15,0.9022222222222224,94.78959661403483,18
150,100,0.95,15,0.88,108.75254228797708,21
150,100,0.95,15,0.8666666666666667,114.02029163563157,26
150,100,0.95,15,0.9022222222222224,99.04191000216422,21
150,100,0.95,15,0.88,99.59727036943404,20
150,100,0.95,15,0.8844444444444445,104.17490632870556,20
150,100,0.95,15,0.8444444444444444,122.85024098303246,28
150,100,0.95,15,0.9111111111111112,93.31408506225443,14
150,100,0.95,15,0.9066666666666666,99.27194779829188,20
150,100,0.95,15,0.8311111111111111,121.41419767735071,31
150,100,0.95,15,0.9022222222222224,101.03331367511576,17
150,100,0.95,15,0.8844444444444445,108.29246669572176,18
150,100,0.95,15,0.9244444444444444,91.8780417565727,16
150,100,0.95,15,0.8933333333333333,105.28562706324516,20
150,100,0.95,15,0.8977777777777778,103.71483073645024,19
150,100,0.95,15,0.8488888888888889,115.59108796242649,27
150,100,0.95,15,0.8933333333333333,103.9448685325779,20
150,100,0.95,15,0.8488888888888889,126.73776355392104,27
150,100,0.95,15,0.8977777777777778,102.27878743076852,22
150,100,0.95,15,0.9066666666666666,96.78100028698636,15
150,100,0.95,15,0.88,110.32333861477198,23
150,100,0.95,15,0.8933333333333333,99.36723257330635,20
150,100,0.95,15,0.8977777777777778,103.15947036918044,19
150,100,0.95,15,0.8844444444444445,110.97398375705626,20
150,100,0.95,15,0.9111111111111112,94.78959661403483,18
150,100,0.95,15,0.88,100.93802890010129,20
150,100,0.95,15,0.8977777777777778,102.14403440965536,17
150,100,0.95,15,0.8844444444444445,109.63322522638902,20
150,100,0.95,15,0.8844444444444445,104.960304492103,23
150,100,0.95,15,0.8888888888888888,96.1303551447021,19
150,100,0.95,15,0.9066666666666666,94.78959661403483,17
150,100,0.95,15,0.88,109.86326302251666,22
150,100,0.95,15,0.9022222222222224,105.28562706324512,20
150,100,0.95,15,0.9066666666666666,102.374072205783,17
200,100,0.95,15,0.9,155.08426224796216,32
200,100,0.95,15,0.8825,162.01809269742603,29
200,100,0.95,15,0.8875,170.61800424869926,35
200,100,0.95,15,0.8875,174.41024204457335,36
200,100,0.95,15,0.8925,164.46957196263287,32
200,100,0.95,15,0.905,155.3143000440898,31
200,100,0.95,15,0.91,143.8028336353544,28
200,100,0.95,15,0.885,176.53639873863807,35
200,100,0.95,15,0.91,151.48259400211708,25
200,100,0.95,15,0.9175,144.12815620649656,25
200,100,0.95,15,0.925,140.47067143173564,30
200,100,0.95,15,0.91,154.29886408456468,32
200,100,0.95,15,0.925,135.43295988020878,28
200,100,0.95,15,0.895,166.04036828942776,36
200,100,0.95,15,0.895,162.99406041085246,29
200,100,0.95,15,0.9075,150.41134151367612,30
200,100,0.95,15,0.9225,143.34275804309908,25
200,100,0.95,15,0.8875,163.45413600310775,31
200,100,0.95,15,0.9175,143.2474732680846,27
200,100,0.95,15,0.91,139.68527326833816,31
200,100,0.95,15,0.8825,166.59572865669756,35
200,100,0.95,15,0.9,150.64137930980377,33
200,100,0.95,15,0.885,169.27724571803205,36
200,100,0.95,15,0.885,159.98722077837584,28
200,100,0.95,15,0.9325,131.7360068593492,24
200,100,0.95,15,0.9125,149.72122812529318,29
200,100,0.95,15,0.875,175.42567800409847,37
200,100,0.95,15,0.8925,165.02493232990267,31
200,100,0.95,15,0.9425,128.82445200188707,21
200,100,0.95,15,0.89,165.2549701260303,33
200,100,0.95,15,0.87,187.8178273512458,39
200,100,0.95,15,0.8825,178.85312498273174,34
200,100,0.95,15,0.9075,146.9444262889442,30
200,100,0.95,15,0.88,169.73732131028734,37
200,100,0.95,15,0.9025,154.8542244518345,31
200,100,0.95,15,0.89,168.72188535076225,36
200,100,0.95,15,0.895,170.15792865644397,34
200,100,0.95,15,0.9,151.1967396770736,32
200,100,0.95,15,0.915,150.60191106370513,27
200,100,0.95,15,0.9075,156.19498298250176,29
200,100,0.95,15,0.885,163.35885122809327,32
200,100,0.95,15,0.895,167.381126820095,35
200,100,0.95,15,0.8925,168.16652498349245,36
200,100,0.95,15,0.8775,175.56043102521164,42
200,100,0.95,15,0.88,170.5227194736848,38
200,100,0.95,15,0.905,155.54433784021745,33
200,100,0.95,15,0.8875,164.9296475548882,34
200,100,0.95,15,0.895,166.59572865669756,34
200,100,0.95,15,0.905,150.04655069643533,26
200,100,0.95,15,0.9,149.72122812529318,29
200,100,0.95,15,0.8875,169.0472079219044,35
200,100,0.95,15,0.8975,164.794894533775,31
200,100,0.95,15,0.8825,179.77327616724236,38
200,100,0.95,15,0.9075,155.17954702297664,28
200,100,0.95,15,0.905,160.77261894177326,32
200,100,0.95,15,0.9175,144.3581940026242,29
200,100,0.95,15,0.9,155.54433784021745,31
200,100,0.95,15,0.8975,164.14424939149072,34
200,100,0.95,15,0.895,161.55801710517073,31
200,100,0.95,15,0.905,154.2035793095502,34
200,100,0.95,15,0.8775,168.07124020847797,39
200,100,0.95,15,0.8925,168.35709453352143,31
200,100,0.95,15,0.8925,163.35885122809327,35
200,100,0.95,15,0.9125,149.49119032916553,28
200,100,0.95,15,0.915,151.06198665596042,29
200,100,0.95,15,0.9075,150.73666408481827,32
200,100,0.95,15,0.88,169.50728351415967,35
200,100,0.95,15,0.9125,145.60366775827694,31
200,100,0.95,15,0.89,156.75034334977155,28
200,100,0.95,15,0.895,158.55117747269406,32
200,100,0.95,15,0.86,187.7225425762313,43
200,100,0.95,15,0.9175,146.25431290056122,28
200,100,0.95,15,0.895,168.26180975850696,34
200,100,0.95,15,0.9025,158.55117747269406,32
200,100,0.95,15,0.9075,153.97354151342256,32
200,100,0.95,15,0.9075,152.95810555389747,30
200,100,0.95,15,0.895,158.5511774726941,33
200,100,0.95,15,0.9125,151.06198665596042,28
200,100,0.95,15,0.905,151.19673967707357,35
200,100,0.95,15,0.885,175.52096277911295,34
200,100,0.95,15,0.915,141.6766769412897,27
200,100,0.95,15,0.87,179.67799139222785,39
200,100,0.95,15,0.865,184.0650578014704,46
200,100,0.95,15,0.9025,158.32113967656647,31
200,100,0.95,15,0.875,170.9827950659401,41
200,100,0.95,15,0.885,163.81892682034857,38
200,100,0.95,15,0.8875,168.81717012577673,32
200,100,0.95,15,0.895,159.79665122834683,36
200,100,0.95,15,0.93,132.9420123689033,20
200,100,0.95,15,0.915,139.45523547221052,26
200,100,0.95,15,0.8975,161.5580171051707,31
200,100,0.95,15,0.8875,168.58713232964908,30
200,100,0.95,15,0.865,170.65747249479796,41
200,100,0.95,15,0.89,168.07124020847797,39
200,100,0.95,15,0.9,154.29886408456468,30
200,100,0.95,15,0.9125,141.12131657401991,28
200,100,0.95,15,0.895,162.80349086082347,34
200,100,0.95,15,0.905,159.1065378399639,31
200,100,0.95,15,0.9025,149.91179767532216,22
200,100,0.95,15,0.9175,136.54368061474838,26
250,100,0.95,15,0.9232,196.60830845254804,37
250,100,0.95,15,0.9104,201.64602000407487,41
250,100,0.95,15,0.9136,198.5997121254996,33
250,100,0.95,15,0.9344,178.94840975774622,31
250,100,0.95,15,0.9248,192.6813176355608,32
250,100,0.95,15,0.936,173.03001526780744,30
250,100,0.95,15,0.9408,180.84452865568323,30
250,100,0.95,15,0.9232,189.5791932280697,35
250,100,0.95,15,0.9408,179.17844755387387,32
250,100,0.95,15,0.9312,192.6813176355608,34
250,100,0.95,15,0.9344,176.59221526755385,27
250,100,0.95,15,0.928,188.23843469740245,35
250,100,0.95,15,0.9232,200.4958310234366,34
250,100,0.95,15,0.9232,192.0306724932765,36
250,100,0.95,15,0.9536,152.59331473665665,23
250,100,0.95,15,0.9504,157.036197674815,18
250,100,0.95,15,0.9424,168.22234151240826,28
250,100,0.95,15,0.9456,166.42150738948573,23
250,100,0.95,15,0.92,184.7715194726705,34
250,100,0.95,15,0.9376,180.8445286556833,30
250,100,0.95,15,0.9216,197.25895359483235,32
250,100,0.95,15,0.9344,174.37077379847466,28
250,100,0.95,15,0.9408,172.14933232939552,30
250,100,0.95,15,0.928,174.60081159460233,29
250,100,0.95,15,0.9232,190.1345535953395,37
250,100,0.95,15,0.9296,179.82909269615817,26
250,100,0.95,15,0.9136,205.43825779994896,39
250,100,0.95,15,0.9312,187.87364388016164,31
250,100,0.95,15,0.9392,182.7406475536203,30
250,100,0.95,15,0.9152,204.8828974326792,41
250,100,0.95,15,0.8976,230.3573095153568,48
250,100,0.95,15,0.9184,203.31210110588427,39
250,100,0.95,15,0.9376,175.61624755412743,33
250,100,0.95,15,0.9264,194.71218955461097,36
250,100,0.95,15,0.9328,187.8736438801616,32
250,100,0.95,15,0.9328,183.6607987381309,36
250,100,0.95,15,0.928,198.27438955435744,37
250,100,0.95,15,0.9248,200.30526147340765,40
250,100,0.95,15,0.9392,176.82225306368153,30
250,100,0.95,15,0.936,169.79313783920315,27
250,100,0.95,15,0.9296,177.18704388092235,34
250,100,0.95,15,0.9264,190.78519873762377,34
250,100,0.95,15,0.9312,181.8599646152084,32
250,100,0.95,15,0.9376,178.6230871866041,34
250,100,0.95,15,0.9296,179.7338079211437,30
250,100,0.95,15,0.9456,163.3193829819946,27
250,100,0.95,15,0.9328,176.63168351365255,35
250,100,0.95,15,0.9152,203.08206330975665,37
250,100,0.95,15,0.9232,191.89591947216337,32
250,100,0.95,15,0.9328,186.30284755336675,30
250,100,0.95,15,0.9088,207.56441449401365,40
250,100,0.95,15,0.9296,189.349155431942,35
250,100,0.95,15,0.9344,185.7869554321956,34
250,100,0.95,15,0.9344,185.0968420438126,34
250,100,0.95,15,0.9184,197.52845963705863,43
250,100,0.95,15,0.9376,173.49009086006276,31
250,100,0.95,15,0.9104,210.5712541264903,41
250,100,0.95,15,0.912,222.27329008525467,40
250,100,0.95,15,0.9344,183.43076094200325,33
250,100,0.95,15,0.92,201.41598220794725,40
250,100,0.95,15,0.9376,166.78629820672654,31
250,100,0.95,15,0.9408,177.60765122707895,31
250,100,0.95,15,0.9376,164.8901793087895,30
250,100,0.95,15,0.9456,173.12530004282195,26
250,100,0.95,15,0.9408,167.66698114513846,28
250,100,0.95,15,0.9376,177.60765122707895,31
250,100,0.95,15,0.9248,187.54832130901949,32
250,100,0.95,15,0.928,184.7715194726705,36
250,100,0.95,15,0.9392,174.14073600234704,28
250,100,0.95,15,0.9232,192.35599506441864,33
250,100,0.95,15,0.9056,212.79269559556943,39
250,100,0.95,15,0.9312,177.5123664520645,32
250,100,0.95,15,0.9376,178.94840975774622,30
250,100,0.95,15,0.928,193.1413932278161,36
250,100,0.95,15,0.9168,194.38686698346888,37
250,100,0.95,15,0.9232,184.9062724937837,39
250,100,0.95,15,0.9328,191.1105213087659,32
250,100,0.95,15,0.944,166.88158298174102,26
250,100,0.95,15,0.952,164.85071106269083,22
250,100,0.95,15,0.9344,178.16301159434877,28
250,100,0.95,15,0.9312,186.1122780033377,37
250,100,0.95,15,0.9456,164.20006592040653,25
250,100,0.95,15,0.9232,193.0461084528016,38
250,100,0.95,15,0.9312,189.90451579921185,36
250,100,0.95,15,0.9488,165.31078665494613,25
250,100,0.95,15,0.9424,174.69609636961684,28
250,100,0.95,15,0.9184,203.31210110588427,38
250,100,0.95,15,0.9344,180.5192060845411,30
250,100,0.95,15,0.9328,188.33371947241693,33
250,100,0.95,15,0.9216,203.31210110588427,40
250,100,0.95,15,0.9296,192.125957268291,33
250,100,0.95,15,0.9296,189.34915543194205,37
250,100,0.95,15,0.9184,193.9267913912136,35
250,100,0.95,15,0.9488,167.43694334901085,27
250,100,0.95,15,0.9264,183.10543837086112,35
250,100,0.95,15,0.9328,183.2007231458756,33
250,100,0.95,15,0.9424,167.3416585739963,29
250,100,0.95,15,0.9264,192.0306724932765,35
250,100,0.95,15,0.936,173.0300152678074,29
250,100,0.95,15,0.9248,188.98436461470124,30
300,100,0.95,15,0.9677777777777776,171.0944281237717,21
300,100,0.95,15,0.9466666666666668,208.4056291863269,31
300,100,0.95,15,0.9622222222222222,193.7525701240017,25
300,100,0.95,15,0.96,188.29425122631824,26
300,100,0.95,15,0.9577777777777776,184.6367664515573,31
300,100,0.95,15,0.9488888888888888,218.9016596355372,35
300,100,0.95,15,0.9511111111111112,209.84167249200863,29
300,100,0.95,15,0.96,187.8341756340629,22
300,100,0.95,15,0.9611111111111112,185.84277196111145,25
300,100,0.95,15,0.9422222222222222,201.9318743291184,32
300,100,0.95,15,0.9611111111111112,188.0642134301906,25
300,100,0.95,15,0.9388888888888888,227.63632420792365,39
300,100,0.95,15,0.9677777777777776,176.2274244503131,22
300,100,0.95,15,0.9655555555555556,175.11670371577344,23
300,100,0.95,15,0.9455555555555556,217.6956541259832,37
300,100,0.95,15,0.9533333333333334,201.1464761657209,30
300,100,0.95,15,0.9488888888888888,196.1087646141941,26
300,100,0.95,15,0.9288888888888888,217.56090110487,32
300,100,0.95,15,0.9633333333333334,186.30284755336675,29
300,100,0.95,15,0.9555555555555556,200.9164383695933,31
300,100,0.95,15,0.9433333333333334,196.5688402064494,27
300,100,0.95,15,0.95,208.5009139613414,28
300,100,0.95,15,0.9566666666666668,192.64184938946207,25
300,100,0.95,15,0.9444444444444444,209.1910273497244,32
300,100,0.95,15,0.9433333333333334,224.35997853322067,32
300,100,0.95,15,0.9622222222222222,181.03509820571225,24
300,100,0.95,15,0.9455555555555556,222.7891822064257,31
300,100,0.95,15,0.9533333333333334,206.834832859532,31
300,100,0.95,15,0.95,202.58251947140263,25
300,100,0.95,15,0.9644444444444444,183.25653967479144,23
300,100,0.95,15,0.9444444444444444,219.45702000280704,32
300,100,0.95,15,0.9533333333333334,195.32336645079664,25
300,100,0.95,15,0.9566666666666668,194.8632908585413,23
300,100,0.95,15,0.9477777777777778,215.99010477807508,33
300,100,0.95,15,0.9533333333333334,200.6864005734656,26
300,100,0.95,15,0.9555555555555556,186.95349269565105,25
300,100,0.95,15,0.9577777777777776,184.50201343044407,24
300,100,0.95,15,0.9522222222222222,192.31652681832,29
300,100,0.95,15,0.9522222222222222,207.8502688190572,32
300,100,0.95,15,0.96,169.98370738923217,20
300,100,0.95,15,0.9511111111111112,201.5670835118776,24
300,100,0.95,15,0.9422222222222222,216.02957302417377,36
300,100,0.95,15,0.9622222222222222,180.8050604095846,21
300,100,0.95,15,0.9566666666666668,187.643606084034,30
300,100,0.95,15,0.9411111111111112,226.906742573442,27
300,100,0.95,15,0.9655555555555556,181.59045857298204,24
300,100,0.95,15,0.9666666666666668,177.0128226137105,22
