Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
600,64,0.75,7,0.7655111111111111,991.335136523794,30
600,64,0.75,7,0.6961777777777778,983.7199128346444,21
600,64,0.75,7,0.7331555555555556,1013.9919907732864,25
600,64,0.75,7,0.6897777777777778,1108.726009489054,22
600,64,0.75,7,0.7272888888888889,1045.0275246792191,28
600,64,0.75,7,0.7168,1064.3706704297267,25
600,64,0.75,7,0.7857777777777778,971.636651713959,28
600,64,0.75,7,0.7640888888888889,995.199097554473,26
600,64,0.75,7,0.7194666666666667,1006.920922961421,27
600,64,0.75,7,0.7196444444444444,1048.6549416771886,30
600,64,0.75,7,0.7303111111111111,1050.453931550412,29
600,64,0.75,7,0.7671111111111111,960.9858941188766,26
600,100,0.75,7,0.7344444444444445,709.4995667241113,20
600,100,0.75,7,0.7555555555555555,713.558441227157,17
600,100,0.75,7,0.7897222222222222,681.5584412271571,23
600,100,0.75,7,0.7469444444444444,658.422402257836,19
600,100,0.75,7,0.7255555555555555,621.3218971944477,19
600,100,0.75,7,0.73,689.7361107568208,20
600,100,0.75,7,0.7580555555555556,581.167568261897,14
600,100,0.75,7,0.7044444444444444,656.9432175380073,17
600,100,0.75,7,0.8291666666666667,599.4518395093589,19
600,100,0.75,7,0.8141666666666667,624.3513344459706,22
600,100,0.75,7,0.7502777777777778,702.2924599429248,18
600,100,0.75,7,0.7691666666666667,654.4518395093588,14
600,100,0.75,7,0.8308333333333333,618.6589462905455,21
600,100,0.75,7,0.7338888888888889,723.4995667241113,21
600,100,0.75,7,0.7513888888888889,558.5523445727473,16
600,100,0.75,7,0.7158333333333333,719.3635277547903,18
600,100,0.75,7,0.7902777777777777,600.9604614807104,16
600,100,0.75,7,0.8113888888888889,582.8305191657992,20
600,100,0.75,7,0.7572222222222222,649.4163056034262,16
600,100,0.75,7,0.7838888888888889,625.8954903232549,16
600,100,0.75,7,0.8063888888888889,596.1442276647839,22
600,100,0.75,7,0.7488888888888889,631.5939751330898,19
600,100,0.75,7,0.7763888888888889,585.031529292576,16
600,100,0.75,7,0.7805555555555556,670.6650429449554,17
600,100,0.75,7,0.7586111111111111,676.2508293825823,23
600,100,0.75,7,0.7041666666666667,735.6000717874997,17
600,100,0.75,7,0.7925,635.6234123846126,19
600,100,0.75,7,0.7058333333333333,669.144227664784,13
600,100,0.75,7,0.8111111111111111,651.1147904132611,19
600,100,0.75,7,0.705,713.2213921310594,14
600,100,0.75,7,0.7772222222222223,621.58787847868,21
600,100,0.75,7,0.7508333333333334,692.0853531617383,17
600,100,0.75,7,0.7725,679.5229073212245,17
600,100,0.75,7,0.8458333333333333,670.0142853498729,24
600,100,0.75,7,0.8038888888888889,634.5523445727472,17
600,100,0.75,7,0.6936111111111111,699.0498192558056,18
600,100,0.75,7,0.67,797.6417023478423,14
600,100,0.75,7,0.6827777777777778,737.848809129029,14
600,100,0.75,7,0.7122222222222222,694.1269837220809,19
600,100,0.75,7,0.7494444444444445,678.3929650063131,20
600,100,0.75,7,0.6902777777777778,718.120887067671,16
600,100,0.75,7,0.8086111111111111,629.9310242291875,17
600,100,0.75,7,0.7738888888888888,664.9076836320746,14
600,100,0.75,7,0.7877777777777778,630.4224022578361,19
600,100,0.75,7,0.7855555555555556,582.8305191657993,24
600,100,0.75,7,0.7194444444444444,644.9015869776647,17
600,100,0.75,7,0.7325,645.144227664784,16
600,100,0.75,7,0.7366666666666667,667.0437226013956,19
600,100,0.75,7,0.6661111111111111,723.955410846827,14
600,100,0.75,7,0.735,642.9371208835975,17
600,100,0.75,7,0.7558333333333334,605.3868683519032,19
600,100,0.75,7,0.7336111111111111,670.0437226013956,17
600,100,0.75,7,0.7005555555555556,675.564537881567,17
600,100,0.75,7,0.6958333333333333,690.5351006300441,21
600,100,0.75,7,0.7172222222222222,746.1919548795364,21
600,100,0.75,7,0.7777777777777778,636.9015869776647,17
600,100,0.75,7,0.7275,622.2091988222395,13
600,100,0.75,7,0.7613888888888889,649.5229073212244,18
600,100,0.75,7,0.7363888888888889,668.700576850888,22
600,100,0.75,7,0.7594444444444445,581.5584412271571,17
600,100,0.75,7,0.8663888888888889,560.9249275747777,20
600,100,0.75,7,0.8269444444444445,625.2031021678298,13
600,100,0.75,7,0.7208333333333333,644.2091988222396,18
600,100,0.75,7,0.6536111111111111,739.8488091290288,15
600,100,0.75,7,0.785,631.144227664784,18
600,100,0.75,7,0.6613888888888889,675.1503243191939,11
600,100,0.75,7,0.7594444444444445,585.9015869776647,13
600,100,0.75,7,0.7391666666666666,664.3635277547903,18
600,100,0.75,7,0.7261111111111112,656.144227664784,15
600,100,0.75,7,0.7225,699.6711395993652,23
600,100,0.75,7,0.7075,734.848809129029,18
600,100,0.75,7,0.7755555555555556,697.2924599429248,21
600,100,0.75,7,0.7630555555555556,648.3513344459706,17
600,100,0.75,7,0.7455555555555555,689.3929650063133,18
600,100,0.75,7,0.7508333333333334,684.2213921310592,20
600,100,0.75,7,0.8016666666666666,651.2152954766494,21
600,100,0.75,7,0.7344444444444445,707.7361107568207,18
600,100,0.75,7,0.7319444444444444,689.2630226914019,21
600,100,0.75,7,0.7966666666666666,605.280266634105,20
600,100,0.75,7,0.6561111111111111,659.422402257836,9
600,100,0.75,7,0.7622222222222222,718.9137802864844,22
600,100,0.75,7,0.725,694.3868683519032,16
600,100,0.75,7,0.8469444444444445,598.9371208835975,26
600,100,0.75,7,0.7958333333333333,627.3574311003804,21
600,100,0.75,7,0.7127777777777777,665.3513344459706,15
600,100,0.75,7,0.7644444444444445,716.3279938488575,20
600,100,0.75,7,0.7619444444444444,672.5706345359768,22
600,100,0.75,7,0.6808333333333333,712.7777413171634,15
600,100,0.75,7,0.7241666666666666,651.4640328181786,18
600,100,0.75,7,0.7177777777777777,708.5706345359768,18
600,100,0.75,7,0.7252777777777778,638.2569260369921,19
600,100,0.75,7,0.7083333333333334,705.1503243191939,19
600,100,0.75,7,0.7513888888888889,690.6356056934326,18
600,100,0.75,7,0.7883333333333333,622.3452377915606,16
600,100,0.75,7,0.76,662.7005768508881,15
600,100,0.75,7,0.7219444444444445,647.0792565073284,17
600,100,0.75,7,0.6858333333333333,652.2508293825822,16
600,100,0.75,7,0.6747222222222222,716.4345955666557,15
600,100,0.75,7,0.7594444444444445,714.819371877506,25
600,100,0.75,7,0.7913888888888889,605.144227664784,17
700,4,0.75,7,0.756938775510204,15755.849737264743,375
700,4,0.75,7,0.7517959183673469,15913.288337444756,360
700,4,0.75,7,0.7508244897959183,16487.44580443889,368
700,4,0.75,7,0.7431183673469388,16021.530978131876,330
700,16,0.75,7,0.7544489795918368,4262.171065260975,98
700,16,0.75,7,0.7708081632653061,4100.223843109611,110
700,16,0.75,7,0.7420734693877551,4278.846209473697,99
700,16,0.75,7,0.7759020408163265,3994.720271772143,97
700,16,0.75,7,0.7617632653061225,4090.129434700633,105
700,16,0.75,7,0.740734693877551,4184.993395731312,88
700,16,0.75,7,0.7544163265306122,4203.443143199617,90
700,16,0.75,7,0.7347918367346938,4351.1893552242045,95
700,16,0.75,7,0.7571591836734693,4276.006635060658,105
700,16,0.75,7,0.7450448979591837,4212.526404320302,92
700,16,0.75,7,0.7549061224489796,4146.508114357073,90
700,16,0.75,7,0.7464163265306123,4247.911180631152,78
700,16,0.75,7,0.7796571428571428,4219.840112819287,110
700,16,0.75,7,0.7214367346938776,4511.042168966591,88
700,16,0.75,7,0.7334530612244898,4322.999492385722,96
700,16,0.75,7,0.7376979591836734,4181.0167363284245,88
700,25,0.75,7,0.7612244897959184,2705.045994111198,60
700,25,0.75,7,0.7584183673469388,2800.8277400417187,66
700,25,0.75,7,0.7660714285714286,2780.963779011039,75
700,25,0.75,7,0.7323469387755102,2825.863273947651,56
700,25,0.75,7,0.8007142857142857,2514.0216074935583,68
700,25,0.75,7,0.7554591836734694,2735.1353518862934,73
700,25,0.75,7,0.7680102040816327,2634.182033080519,66
700,25,0.75,7,0.7404591836734694,2670.8744212359443,59
700,25,0.75,7,0.7452551020408164,2779.7150416695104,63
700,25,0.75,7,0.7253061224489796,2777.135351886293,57
700,25,0.75,7,0.7633673469387755,2708.407429824935,68
700,25,0.75,7,0.7721428571428571,2643.401333170525,66
700,25,0.75,7,0.7238775510204082,2880.419623133755,49
700,25,0.75,7,0.7881122448979592,2607.045994111198,64
700,25,0.75,7,0.7208163265306122,2966.7638149047893,61
700,25,0.75,7,0.7545918367346939,2889.094767346477,68
700,25,0.75,7,0.7423979591836735,2876.6683604752843,59
700,25,0.75,7,0.741734693877551,2844.2358569496814,59
700,25,0.75,7,0.7423469387755102,2825.6683604752843,64
700,25,0.75,7,0.7537755102040816,2701.637877203235,52
700,25,0.75,7,0.7856122448979592,2781.9698756654493,74
700,25,0.75,7,0.7266326530612245,3009.284630184961,61
700,25,0.75,7,0.7325,2843.028750168495,62
700,25,0.75,7,0.7116836734693878,2815.8155467328984,51
700,25,0.75,7,0.7538775510204082,2664.3241687042496,63
700,49,0.75,7,0.7461,1482.0174234114525,39
700,49,0.75,7,0.789,1460.3483758531404,33
700,49,0.75,7,0.8072,1407.662084352125,41
700,49,0.75,7,0.7239,1542.916918348064,38
700,49,0.75,7,0.7498,1507.1889962867062,29
700,49,0.75,7,0.7488,1486.2895013500945,30
700,49,0.75,7,0.8084,1392.6204537917824,39
700,49,0.75,7,0.7608,1442.4194436650057,35
700,49,0.75,7,0.7621,1625.2194795587557,40
700,49,0.75,7,0.7406,1420.0346673541555,35
700,49,0.75,7,0.7604,1448.881384442131,36
700,49,0.75,7,0.7546,1481.3900064134828,32
700,49,0.75,7,0.743,1548.331131910437,40
700,49,0.75,7,0.7685,1289.164609669067,28
700,49,0.75,7,0.7745,1462.7747827243334,39
700,49,0.75,7,0.7324,1343.8275605729689,26
700,49,0.75,7,0.7189,1365.4488809165289,26
700,49,0.75,7,0.7818,1392.082394568908,39
700,49,0.75,7,0.762,1499.5971131946694,33
700,49,0.75,7,0.7401,1531.5676759431465,36
700,49,0.75,7,0.6982,1597.728101530107,28
700,49,0.75,7,0.7648,1506.3433252192567,43
700,49,0.75,7,0.771,1411.0113267570423,35
700,49,0.75,7,0.7681,1425.0823945689078,38
700,49,0.75,7,0.7215,1468.940258945177,24
700,49,0.75,7,0.7666,1443.0174234114525,34
700,49,0.75,7,0.7561,1513.36666581637,38
700,49,0.75,7,0.7517,1523.5148980945107,31
700,49,0.75,7,0.7711,1420.644840409422,38
700,49,0.75,7,0.7467,1618.3494218736669,35
700,49,0.75,7,0.7509,1460.1412690719535,26
700,49,0.75,7,0.7076,1634.9707422172266,32
700,49,0.75,7,0.7097,1534.7220048756972,27
700,49,0.75,7,0.7807,1390.212336883819,31
700,49,0.75,7,0.7357,1543.5443353460334,28
700,49,0.75,7,0.7465,1517.8519471906086,34
700,49,0.75,7,0.7353,1606.8702371538382,38
700,49,0.75,7,0.7563,1452.5737725975564,33
700,49,0.75,7,0.7614,1465.526045382804,38
700,49,0.75,7,0.7568,1388.4488809165289,32
700,49,0.75,7,0.7653,1420.8986283848344,30
700,49,0.75,7,0.7275,1566.6448404094217,32
700,49,0.75,7,0.796,1440.0113267570423,33
700,49,0.75,7,0.7599,1524.343325219257,40
700,49,0.75,7,0.7013,1607.5920625607862,28
700,49,0.75,7,0.735,1596.9585489084066,38
700,49,0.75,7,0.6893,1543.6093065034893,28
700,49,0.75,7,0.7227,1433.2539674441618,28
700,49,0.75,7,0.7562,1408.3483758531404,33
700,100,0.75,7,0.7193877551020408,854.659992311072,20
700,100,0.75,7,0.8622448979591837,664.4163056034262,19
700,100,0.75,7,0.7310204081632653,830.0264786586926,18
700,100,0.75,7,0.7757142857142857,745.3635277547903,24
700,100,0.75,7,0.7806122448979592,777.6711395993651,19
700,100,0.75,7,0.7424489795918368,792.1330803764907,22
700,100,0.75,7,0.7334693877551021,798.9259735953042,16
700,100,0.75,7,0.6991836734693877,828.653895656662,15
700,100,0.75,7,0.7948979591836735,771.7422074112305,23
700,100,0.75,7,0.8248979591836735,666.9371208835975,17
700,100,0.75,7,0.7334693877551021,782.6000717874997,18
700,100,0.75,7,0.7297959183673469,760.706673505298,13
700,100,0.75,7,0.7820408163265307,782.1330803764909,23
700,100,0.75,7,0.7448979591836735,752.1919548795365,14
700,100,0.75,7,0.8183673469387756,735.0498192558056,27
700,100,0.75,7,0.7228571428571429,758.4762261269984,22
700,100,0.75,7,0.7210204081632653,776.1919548795365,14
700,100,0.75,7,0.7757142857142857,741.842712474619,22
700,100,0.75,7,0.7761224489795918,725.1564209736039,19
700,100,0.75,7,0.8069387755102041,676.2802666341051,20
700,100,0.75,7,0.7616326530612245,828.4406922210655,21
