Resolution,Subsamples,Porosity,Blobiness,M0,M1,M2
150,100,0.75,15,0.7422222222222222,145.7384207793901,28
150,100,0.75,15,0.7244444444444444,136.9479396780879,30
150,100,0.75,15,0.6577777777777778,156.27391947469908,28
150,100,0.75,15,0.7333333333333333,146.10321159663093,30
150,100,0.75,15,0.7111111111111111,155.02844571904637,32
150,100,0.75,15,0.7066666666666667,159.18547433216122,36
150,100,0.75,15,0.7111111111111111,159.3202273532744,38
150,100,0.75,15,0.7644444444444445,135.93250371856277,30
150,100,0.75,15,0.6755555555555556,155.35376829018847,30
150,100,0.75,15,0.6888888888888889,161.17687800511274,35
150,100,0.75,15,0.6622222222222223,160.16144204558765,29
150,100,0.75,15,0.6711111111111111,157.4799249842532,31
150,100,0.75,15,0.6177777777777778,172.5930596388337,36
150,100,0.75,15,0.7511111111111111,142.59682812580033,23
150,100,0.75,15,0.7022222222222222,152.80700424996715,35
150,100,0.75,15,0.6577777777777778,157.34517196314,23
150,100,0.75,15,0.64,157.61467800536633,27
150,100,0.75,15,0.7155555555555555,151.23620792317226,32
150,100,0.75,15,0.7022222222222222,161.08159323009824,34
150,100,0.75,15,0.6844444444444444,155.258483515174,29
150,100,0.75,15,0.6755555555555556,150.3555249847603,29
150,100,0.75,15,0.6888888888888889,146.56328718888622,32
150,100,0.75,15,0.6977777777777778,146.2379646177441,36
150,100,0.75,15,0.7066666666666667,159.6455499244165,36
150,100,0.75,15,0.6844444444444444,156.27391947469908,30
150,100,0.75,15,0.7422222222222222,147.49978665621398,27
150,100,0.75,15,0.7244444444444444,148.13408351568114,35
150,100,0.75,15,0.6755555555555556,156.1786346996846,36
150,100,0.75,15,0.6577777777777778,162.84295910692214,27
150,100,0.75,15,0.6933333333333334,161.08159323009826,34
150,100,0.75,15,0.7111111111111111,158.95543653603357,36
150,100,0.75,15,0.6711111111111111,156.1786346996846,36
150,100,0.75,15,0.7111111111111111,145.41309820824796,25
150,100,0.75,15,0.6755555555555556,158.59064571879276,29
150,100,0.75,15,0.6622222222222223,153.91772498450675,26
150,100,0.75,15,0.5911111111111111,170.00682735251365,25
150,100,0.75,15,0.6444444444444445,161.08159323009826,29
150,100,0.75,15,0.7111111111111111,157.97946882260717,39
150,100,0.75,15,0.6444444444444445,157.15460241311104,28
150,100,0.75,15,0.6577777777777778,158.53482918987692,35
150,100,0.75,15,0.6755555555555556,155.02844571904632,28
150,100,0.75,15,0.6311111111111111,168.74500531404377,43
150,100,0.75,15,0.6844444444444444,162.6129213107945,28
150,100,0.75,15,0.6133333333333333,160.06615727057317,27
150,100,0.75,15,0.6488888888888888,161.9622761685102,29
150,100,0.75,15,0.6977777777777778,157.9005323304098,27
150,100,0.75,15,0.6622222222222223,162.0575609435247,27
150,100,0.75,15,0.6844444444444444,148.05514702348378,20
150,100,0.75,15,0.6622222222222223,160.06615727057317,32
150,100,0.75,15,0.6711111111111111,158.95543653603357,34
150,100,0.75,15,0.6355555555555555,159.70136645333235,25
150,100,0.75,15,0.6488888888888888,163.30303469917746,30
150,100,0.75,15,0.7022222222222222,156.04388167857144,31
150,100,0.75,15,0.6533333333333333,157.15460241311104,28
150,100,0.75,15,0.6755555555555556,161.40691580124042,31
150,100,0.75,15,0.68,161.63695359736806,37
150,100,0.75,15,0.6533333333333333,149.895449392505,27
150,100,0.75,15,0.6977777777777778,153.68768718837907,30
150,100,0.75,15,0.72,154.37780057676204,36
150,100,0.75,15,0.6755555555555556,156.50395727082673,32
150,100,0.75,15,0.6577777777777778,161.77170661848123,36
150,100,0.75,15,0.6977777777777778,155.25848351517396,34
150,100,0.75,15,0.7022222222222222,154.6078383728897,37
150,100,0.75,15,0.6444444444444445,166.99998772003704,28
150,100,0.75,15,0.64,165.1038688221,28
150,100,0.75,15,0.6666666666666666,162.0575609435247,32
150,100,0.75,15,0.68,160.71680241285745,30
150,100,0.75,15,0.6533333333333333,149.895449392505,26
150,100,0.75,15,0.7022222222222222,151.79156829044206,28
150,100,0.75,15,0.68,155.67909086133062,25
150,100,0.75,15,0.7155555555555555,157.61467800536633,37
150,100,0.75,15,0.6533333333333333,162.4223517607655,31
150,100,0.75,15,0.6711111111111111,156.36920424971356,28
150,100,0.75,15,0.6577777777777778,160.430948087814,33
150,100,0.75,15,0.6577777777777778,158.53482918987694,38
150,100,0.75,15,0.6311111111111111,166.86523469892387,26
150,100,0.75,15,0.68,162.74767433190766,33
150,100,0.75,15,0.7333333333333333,148.64997563685225,30
150,100,0.75,15,0.6711111111111111,156.13916645358594,29
150,100,0.75,15,0.6933333333333334,151.60099874041305,34
150,100,0.75,15,0.6666666666666666,152.34692865771183,26
150,100,0.75,15,0.6577777777777778,159.3202273532744,36
150,100,0.75,15,0.68,149.34008902523522,31
150,100,0.75,15,0.6488888888888888,158.1700383726361,29
