Sample,Avg_diameter,Porosity,Surface,Euler_total,Euler_mean_vol,Euler_mean_shape,Permeability,Energy
1,0.005401632486374291,0.9900959364382701,11.980992095224,680,680.0,1,0.00023338662505671936,0.00023058197290935333
2,0.005405360004801623,0.99061586116834,11.34487923037,651,651.0,1,0.00026968108806483355,0.00026663187155466435
3,0.005417378582000915,0.9906911840618101,11.261234800376,644,644.0,1,0.0002591246405885888,0.0002561465253954935
4,0.005389598057667614,0.99032640246652,11.705971199457,666,666.0,1,0.000281276196889719,0.00027807958422195063
5,0.00538765009310789,0.99015253121001,11.908801854709,675,675.0,1,0.0002453344886401925,0.00024252022868310815
6,0.005371794981898951,0.9905837029846101,11.3818799977,647,647.0,1,0.0002552301070386254,0.00025233897018590813
7,0.005364884460042689,0.9903610885445401,11.659817751330001,663,663.0,1,0.0002597412800945895,0.0002567946344547667
8,0.005379261544423614,0.99033448713221,11.686950796684,665,665.0,1,0.0002440065692225256,0.00024113951260578383
9,0.00540646382047687,0.9898265581655501,12.304976826724,699,699.0,1,0.00023237195176209932,0.00022967081200761028
10,0.005348362642762958,0.9904151517114599,11.595861247895998,657,657.0,1,0.0002453824611577153,0.00024247060708025448
11,0.005357177146224122,0.99056119914996,11.413672421499,648,648.0,1,0.0002659787366437961,0.00026295596552249685
12,0.005398287162834258,0.99037187422104,11.640369144454,664,664.0,1,0.0002561053726475076,0.00025312939273280325
13,0.0053628079007822255,0.99101410286129,10.869170824272,622,622.0,1,0.0002910825089021523,0.0002878420582086576
14,0.0054034397349954025,0.99018961575147,11.866412719147998,677,677.0,1,0.00024262692252680627,0.0002397816244480723
15,0.005363665982718773,0.9904392174942399,11.572516262945001,663,663.0,1,0.000249760451932608,0.0002468292473149891
16,0.005389065963917017,0.9904243980016899,11.580286101723,659,659.0,1,0.0002642968307389913,0.0002612320005777044
